name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;258;0;533;3255;1137;3255;1088;0
header;265;223;265;253;1907;253;1907;223
A;660;255;660;257;662;257;662;255
A;1075;278;1075;305;1096;305;1096;278
A;1051;290;1051;294;1058;294;1058;290
B;1081;951;1081;977;1101;977;1101;951
D;442;1384;442;1411;475;1411;475;1384
A;730;1486;730;1490;735;1490;735;1486
C;1079;1628;1079;1656;1100;1656;1100;1628
A;586;1945;586;1945;586;1945;586;1945
D;1088;2302;1088;2327;1107;2327;1107;2302
A;1008;2466;1008;2466;1012;2466;1012;2466
A;1010;2554;1010;2556;1012;2556;1012;2554
