name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;152;0;322;3239;1435;3239;1240;0
header;101;240;101;296;1733;296;1733;240
A;861;78;861;78;861;78;861;78
A;1047;153;1047;153;1048;153;1048;153
A;908;309;908;338;930;338;930;309
A;381;372;381;388;389;388;389;372
A;439;463;439;479;447;479;447;463
B;416;509;416;525;425;525;425;509
B;1159;862;1159;881;1174;881;1174;862
B;917;982;917;1010;938;1010;938;982
A;693;1143;693;1148;699;1148;699;1143
D;889;1231;889;1248;898;1248;898;1231
A;430;1239;430;1256;438;1256;438;1239
A;1137;1253;1137;1255;1139;1255;1139;1253
D;771;1279;771;1296;780;1296;780;1279
A;355;1311;355;1313;358;1313;358;1311
A;222;1334;222;1350;230;1350;230;1334
A;531;1375;531;1390;539;1390;539;1375
A;319;1506;319;1532;333;1532;333;1506
D;793;1508;793;1524;802;1524;802;1508
A;297;1514;297;1521;304;1521;304;1514
A;1067;1580;1067;1581;1067;1581;1067;1580
B;687;1599;687;1618;702;1618;702;1599
D;925;1682;925;1708;959;1708;959;1682
B;833;1690;833;1706;842;1706;842;1690
B;1264;1739;1264;1755;1272;1755;1272;1739
A;249;1747;249;1763;257;1763;257;1747
A;496;1857;496;1857;496;1857;496;1857
A;557;1873;557;1873;558;1873;558;1873
A;502;2181;502;2206;516;2206;516;2181
A;795;2188;795;2204;803;2204;803;2188
A;673;2214;673;2215;673;2215;673;2214
B;558;2234;558;2251;566;2251;566;2234
A;640;2263;640;2264;641;2264;641;2263
A;1314;2360;1314;2360;1316;2360;1316;2360
D;922;2543;922;2572;946;2572;946;2543
A;543;2555;543;2571;551;2571;551;2555
B;430;2557;430;2573;439;2573;439;2557
B;554;2600;554;2617;563;2617;563;2600
A;553;2727;553;2728;555;2728;555;2727
D;748;2878;748;2895;756;2895;756;2878
A;1092;2918;1092;2921;1096;2921;1096;2918
A;796;3111;796;3113;799;3113;799;3111
